word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
alat tulis,0,0,0,0,0,0,0,0,0,0
statistik,0,0,0,0,0,0,0,0,0,1
ahli statistik,0,0,0,0,0,0,0,0,0,0
stator,0,0,0,0,0,0,0,0,0,0
patung-patung,0,0,0,0,0,0,0,0,0,0
patung,0,0,0,0,0,0,1,0,0,0
arca,0,0,0,0,0,0,0,0,0,0
perawakan,0,0,0,0,0,0,0,0,0,0
status,0,0,0,0,0,0,1,0,0,0
undang-undang,0,0,0,0,0,0,0,0,0,0
undang-undang,0,0,0,0,0,0,0,0,0,0
setia,0,0,0,0,0,0,1,0,0,0
tongkat,0,0,0,0,0,1,0,0,0,0
tinggal,0,0,0,0,0,0,0,0,0,0
tinggal,0,0,0,0,0,0,0,0,0,0
tinggal,0,0,0,0,0,0,0,0,0,0
manfaat,0,0,0,0,0,0,0,0,0,0
tabah,0,0,0,0,0,0,1,0,0,1
stabil,0,0,0,0,0,0,0,0,1,1
mencuri,1,0,0,1,0,1,0,1,0,0
pencurian,0,0,1,1,0,1,0,0,0,0
sembunyi-sembunyi,0,0,0,0,0,0,0,0,1,0
diam-diam,0,0,0,0,0,0,0,0,1,0
sembunyi,0,1,0,1,0,1,0,0,1,0
kapal uap,0,0,0,0,0,0,0,0,0,0
kapal uap,0,0,0,0,0,0,0,0,0,0
mesin giling uap,0,0,0,0,0,0,0,0,0,0
kapal uap,0,0,0,0,0,0,0,0,0,0
beruap,0,0,0,0,0,0,0,0,0,0
baja,0,0,0,0,0,0,0,0,0,0
curam,0,0,0,0,0,0,0,0,0,0
menara gereja,0,0,0,0,0,0,0,0,0,0
mengarahkan,0,0,0,0,0,0,0,0,0,0
bintang,0,0,0,0,0,0,1,0,0,0
tangkai,0,0,0,0,0,0,0,0,0,0
bau,0,0,0,0,0,0,0,0,0,0
setensilan,0,0,0,0,0,0,0,0,0,0
melangkah,0,0,0,0,0,0,0,0,0,0
padang rumput,0,0,0,0,0,0,0,0,0,0
Langkah,0,0,0,0,0,0,0,0,0,0
stereoskopis,0,0,0,0,0,0,0,0,0,0
stereotip,0,0,0,0,0,1,0,0,0,0
stereotip,0,0,0,0,0,1,0,0,0,0
steril,0,0,0,0,0,1,0,1,0,0
kemandulan,0,0,0,0,0,1,0,0,0,0
sterling,1,1,0,0,1,1,1,0,0,1
buritan,0,0,0,0,0,1,0,0,0,0
stetoskop,0,0,0,0,0,0,0,0,0,0
rebus,0,0,0,0,0,0,0,0,0,0
pelayan,0,0,0,0,0,0,1,0,0,1
kepengurusan,0,0,0,0,0,0,0,0,0,0
tongkat,0,0,0,0,0,0,0,0,0,0
pelekatan,0,0,0,0,0,0,0,0,0,0
lengket,0,0,1,0,0,0,0,0,0,0
kaku,0,0,0,0,0,1,0,0,0,0
menjadi kaku,0,0,0,0,0,0,0,0,0,0
kekakuan,0,0,0,0,0,1,0,0,0,0
menahan,0,0,0,0,0,1,0,0,0,0
tertahan,1,0,0,1,0,1,0,1,0,0
gerah,0,0,0,0,0,0,0,0,0,0
stigma,1,0,1,1,0,1,0,1,0,0
ubin,0,0,0,0,0,0,0,0,0,0
belati,0,0,0,0,0,0,0,0,0,0
gagal,0,0,0,0,0,1,0,1,0,0
keheningan,0,0,0,1,0,0,1,1,0,0
egrang,0,0,0,0,0,0,0,0,0,0
perangsang,0,0,0,0,0,0,0,0,0,0
stimulasi,0,0,0,0,0,0,0,0,0,0
rangsangan,0,0,0,0,0,0,0,0,0,0
menyengat,1,0,0,1,0,1,0,0,0,0
pedas,0,0,0,0,0,1,0,0,0,0
pelit,1,0,1,1,0,1,0,1,0,0
bau,0,0,1,0,0,1,0,0,0,0
bau,0,0,1,0,0,1,0,0,0,0
tugas,0,0,0,1,0,1,0,1,0,0
menetapkan,0,0,0,0,0,0,0,0,0,0
ketentuan,0,0,0,0,0,0,0,0,0,0
mengaduk,0,0,0,0,0,0,0,0,0,0
mengaduk,0,0,0,0,0,0,0,0,0,0
jahitan,0,0,0,0,0,0,0,0,0,0
persediaan,0,0,0,0,0,0,0,0,0,0
makelar saham,0,0,0,0,0,0,0,0,0,0
kaus,0,0,0,0,0,0,0,0,0,0
saham,0,0,0,0,0,1,0,0,0,0
mencuri,0,0,0,0,0,0,0,0,0,0
dicuri,1,0,0,0,0,1,0,0,0,0
perut,0,0,1,0,0,0,0,0,0,0
batu,1,0,0,0,0,1,0,0,0,0
dirajam,0,0,0,0,0,1,0,0,0,0
barang pecah belah,0,0,0,0,0,0,0,0,0,0
dingin,0,0,0,0,0,0,0,0,0,0
bangku,0,0,0,0,0,0,0,0,0,0
bangku,0,0,1,0,0,1,0,0,0,0
membungkuk,0,0,0,0,0,0,0,0,0,0
berhenti,0,0,0,0,0,0,0,0,0,0
penghentian,0,0,0,0,0,1,0,0,0,0
sumbat,0,0,0,0,0,0,0,0,0,0
henti,0,0,0,0,0,0,0,0,0,0
stopwatch,0,0,0,0,0,0,0,0,0,0
penyimpanan,0,0,0,0,0,0,0,0,0,0
toko,0,1,0,0,0,0,1,0,0,0
gudang,0,0,0,0,0,0,0,0,0,0
menyimpan,0,0,0,0,0,0,0,0,0,0
badai,1,0,0,0,0,1,0,0,0,0
menyerbu,1,0,0,0,0,0,0,0,0,0
badai,0,0,0,1,0,1,0,0,0,0
cerita,0,0,0,0,0,0,0,0,0,0
bayak,0,0,0,0,0,0,0,0,0,0
kompor,0,0,0,0,0,0,0,0,0,0
menyimpan,0,0,0,0,0,0,0,0,0,0
mengangkang,0,0,0,0,0,0,0,0,0,0
meluruskan,0,0,0,0,0,0,0,0,0,0
mudah,0,0,0,0,0,0,1,0,0,1
segera,0,0,0,0,0,0,0,0,0,0
tegang,1,0,0,0,0,1,0,0,0,0
selat,0,0,0,0,0,0,0,0,0,0
selat,0,0,0,1,0,1,0,0,0,0
untai,0,0,0,0,0,0,0,0,0,0
terdampar,0,0,0,0,0,1,0,0,0,0
orang asing,0,0,0,1,0,1,0,0,0,0
mencekik,1,0,1,1,0,1,0,1,1,0
mengikat,0,0,0,0,0,0,0,0,0,0
tegap,0,0,0,0,0,0,0,0,0,0
lapisan,0,0,0,0,0,0,0,0,0,0
strategis,0,0,0,0,0,0,1,0,0,0
penyiasat,0,1,0,0,0,0,1,0,0,1
strategi,0,0,0,0,0,0,0,0,0,0
stratifikasi,0,0,0,0,0,0,0,0,0,0
lapisan,0,0,0,0,0,0,0,0,0,0
strata,0,0,0,0,0,0,0,0,0,0
Sedotan,0,0,0,0,0,0,0,0,0,0
menyimpang,0,0,0,0,0,1,0,0,0,0
garis,0,0,0,0,0,0,0,0,0,0
bergaris-garis,0,0,0,0,0,0,0,0,0,0
sungai kecil,0,0,0,0,0,0,0,0,0,0
pita,0,0,0,0,0,0,0,0,0,0
mengalir,0,0,0,0,0,0,0,0,0,0
jalan,0,0,0,0,0,0,0,0,0,0
kekuatan,0,0,0,0,0,0,1,0,0,1
memperkuat,0,0,0,0,0,0,1,0,0,0
penguatan,0,0,0,0,1,0,1,0,0,1
berat,0,0,0,0,0,0,0,0,0,0
menekankan,0,0,0,0,0,1,0,0,0,0
menggeliat,0,0,0,0,0,0,0,0,0,0
usungan,0,0,0,1,0,0,0,1,0,0
terkena,0,0,0,0,0,0,0,1,0,0
melangkah,0,0,0,0,0,0,0,0,0,0
perselisihan,1,0,0,0,0,1,0,0,0,0
memukul,1,0,0,0,0,1,0,0,0,0
menyolok,0,0,0,0,0,0,1,0,0,0
mencolok,0,0,0,0,0,0,1,0,0,0
rangkaian,0,0,0,0,0,0,0,0,0,0
berserabut,0,0,0,0,0,0,0,0,0,0
mengupas,0,0,0,0,0,1,0,1,0,0
garis,0,0,0,0,0,1,0,0,0,0
dilucuti,1,1,1,1,0,1,0,1,0,0
berjuang,0,1,0,0,0,0,0,0,0,0
lampu tembak,0,0,0,0,0,0,0,0,0,0
pukulan,0,0,0,1,0,1,0,1,0,0
jalan-jalan,0,0,0,0,0,0,0,0,0,0
kubu,0,0,0,0,0,0,0,0,0,0
dengan kuat,0,0,0,0,0,0,1,0,0,0
struktural,0,0,0,0,0,0,0,0,0,1
struktur,0,0,0,0,0,0,1,0,0,1
berjuang,1,0,0,1,0,1,0,1,0,0
topangan,0,0,0,0,0,1,0,0,0,0
tunggul,0,0,0,0,0,0,0,0,0,0
sikap keras kepala,0,0,0,0,0,0,0,0,0,0
pendek dan gemuk,0,0,0,0,0,0,0,0,0,0
plesteran,0,0,0,0,0,0,0,0,0,0
terjebak,0,0,0,0,0,0,0,0,0,0
pejantan,0,0,0,0,0,0,1,0,0,0
bertabur,0,0,0,0,0,0,0,0,0,0
murid,0,0,0,0,0,0,0,0,0,0
dipelajari,0,0,0,0,0,0,0,0,0,0
studio,0,0,0,0,0,0,0,0,0,0
belajar,0,0,0,0,0,0,1,0,0,0
hal-hal,0,0,0,0,0,0,0,0,0,0
isian,0,0,0,0,0,0,0,0,0,0
pengap,0,0,0,0,0,1,0,0,0,0
tersandung,0,0,0,0,0,1,0,0,0,0
tunggul,0,0,0,0,0,0,0,0,0,0
tercengang,0,0,0,1,0,1,0,0,1,0
pengganti,0,0,0,0,0,0,0,0,0,0
kerdil,0,0,0,0,0,1,0,0,0,0
menakjubkan,0,0,0,0,0,0,0,0,0,0
bodoh,0,0,0,0,0,1,0,0,0,0
kebodohan,0,0,0,0,0,1,0,0,0,0
pingsan,0,0,0,0,0,1,0,0,0,0
kokoh,0,0,0,0,0,0,1,0,0,0
ikan sturgeon,0,0,0,0,0,0,0,0,0,0
gagap,0,0,0,0,0,0,0,0,0,0
tembel,0,0,1,0,0,1,0,0,0,0
gaya,0,0,0,0,0,0,0,0,0,0
bergaya,0,0,0,0,0,0,0,0,0,0
subatomik,0,0,0,0,0,0,0,0,0,0
panitia kecil,0,0,0,0,0,0,0,0,0,0
alam bawah sadar,0,0,0,0,0,0,0,0,0,0
subkutan,0,0,0,0,0,0,0,0,0,0
membagi lagi,0,0,0,0,0,0,0,0,0,0
bagian,0,0,0,0,0,0,0,0,0,0
subduksi,0,0,0,0,0,0,0,0,0,0
menundukkan,0,0,0,0,0,1,0,0,0,0
lemah,0,0,0,0,0,0,0,0,0,0
subito,0,0,0,0,0,0,0,0,1,0
subjek,0,0,0,0,0,1,0,0,0,0
dikenakan,0,0,0,0,0,1,0,1,0,0
penaklukan,0,0,0,0,0,1,0,0,0,0
subyektif,0,0,0,0,0,0,0,0,0,0
penaklukan,1,0,1,1,0,1,0,1,0,0
sublimasi,0,0,0,0,1,0,1,0,0,0
bawah sadar,0,0,0,0,0,0,0,0,0,0
kapal selam,0,0,0,0,0,0,0,0,0,0
terendam,0,0,0,0,0,0,0,0,0,0
kapal selam,0,0,0,0,0,0,0,0,0,0
pengajuan,0,0,0,0,0,0,0,0,0,0
Kirimkan,0,1,0,0,0,0,0,0,0,0
bawahan,0,0,0,1,0,1,0,0,0,0
subordinasi,0,0,0,0,0,0,0,0,0,0
subplot,0,0,0,0,0,0,0,0,0,0
panggilan,0,0,0,0,0,1,0,0,0,0
langganan,0,1,0,0,0,0,0,0,0,0
berlangganan,0,0,0,0,0,0,0,0,0,0
selanjutnya,0,0,0,0,0,0,0,0,0,0
setelah,0,0,0,0,0,0,0,0,0,0
kemudian,0,0,0,0,0,0,0,0,0,0
himpunan bagian,0,0,0,0,0,0,0,0,0,0
surut,0,0,0,0,0,0,0,0,0,0
penurunan,0,0,0,0,0,1,0,1,0,0
anak perusahaan,0,0,0,0,0,0,0,0,0,0
menyubsidi,0,0,0,0,0,0,0,0,0,0
subsidi,1,0,1,0,0,1,0,0,0,0
hidup,0,0,0,0,0,1,0,0,0,0
penghidupan,0,0,0,0,0,0,0,0,0,0
lapisan tanah sebelah bawah,0,0,0,0,0,0,0,0,0,0
zat,0,0,0,0,0,0,1,0,0,0
secara substansial,0,0,0,0,0,0,0,0,0,0
memperkuat,0,0,0,0,0,0,0,0,0,1
substantif,0,0,0,0,0,0,1,0,0,0
pengganti,0,0,0,0,0,0,0,0,0,0
diganti,0,0,0,0,0,0,0,0,0,0
pengganti,0,0,0,0,0,0,0,0,0,0
struktur bawah,0,0,0,0,0,0,0,0,0,0
di bawah tanah,0,0,0,0,0,0,0,0,0,0
tak kentara,0,0,0,0,0,0,0,0,0,0
kehalusan,0,0,0,0,0,0,0,0,0,0
mengurangi,0,0,0,0,0,1,0,0,0,0
pengurangan,0,0,0,0,0,0,0,0,0,0
subtipe,0,0,0,0,0,0,0,0,0,0
pinggiran kota,0,0,0,0,0,0,0,0,0,0
pinggiran kota,0,0,0,0,0,0,0,0,0,0
pinggiran kota,0,0,0,0,0,0,0,0,0,0
subversi,1,0,0,1,0,1,0,0,0,0
subversif,1,0,0,0,0,1,0,0,1,0
menumbangkan,0,0,1,1,0,1,0,1,0,0
kereta bawah tanah,0,0,0,0,0,0,0,0,0,0
berhasil,0,1,0,0,1,0,1,0,1,1
berhasil,0,1,0,0,1,0,1,0,0,1
kesuksesan,0,1,0,0,1,0,1,0,0,0
berhasil,0,1,0,0,1,0,1,0,0,1
suksesi,0,0,0,0,0,0,0,0,0,0
berturut-turut,0,0,0,0,0,0,0,0,0,0
penerus,0,0,0,0,0,0,0,0,0,0
ringkas,0,0,0,0,0,0,1,0,0,0
lezat,0,0,0,0,0,1,1,0,0,0
mengalah,0,0,0,0,0,1,0,0,0,0
mengisap,0,0,0,0,0,1,0,0,0,0
memperdaya,1,0,0,0,0,1,0,0,0,0
mengisap,0,0,0,0,0,0,0,0,0,0
menyusu,0,0,0,0,0,0,0,0,0,0
pengisapan,0,0,0,0,0,0,0,0,0,0
tiba-tiba,0,0,0,0,0,0,0,0,1,0
tiba-tiba,0,0,0,0,0,0,0,0,1,0
menuntut,1,0,0,0,0,1,0,1,0,0
menderita,0,0,0,0,0,1,0,0,0,0
penderita,0,0,0,1,0,1,0,1,0,0
menderita,0,0,1,1,0,1,0,1,0,0
cukup,0,0,0,0,0,0,0,0,0,0
kecukupan,0,0,0,0,0,0,1,0,0,0
memadai,0,0,0,0,0,0,0,0,0,0
cukup,0,0,0,0,0,0,0,0,0,0
akhiran,0,0,0,0,0,0,0,0,0,0
mencekik,0,0,1,1,0,1,0,1,0,0
mati lemas,1,0,0,1,0,1,0,0,0,0
Gula,0,0,0,0,0,0,1,0,0,0
menyarankan,0,0,0,0,0,0,0,0,0,1
saran,0,0,0,0,0,0,0,0,0,0
bernada,0,0,0,0,0,0,0,0,0,0
kecenderungan bunuh diri,1,0,1,1,0,1,0,1,0,0
bunuh diri,1,0,0,1,0,1,0,1,0,0
setelan,0,0,0,0,0,0,0,0,0,0
sesuai,0,0,0,0,0,0,1,0,0,0
rangkaian,0,0,0,0,0,0,0,0,0,0
peminang,0,0,0,0,0,0,0,0,0,0
cemberut,1,0,0,0,0,1,0,1,0,0
sulfur,0,0,0,0,0,0,0,0,0,0
sultan,0,0,0,1,0,0,0,0,0,0
gerah,0,0,0,0,0,0,1,0,0,0
jumlah,0,0,0,0,0,0,0,0,0,0
ringkasnya,0,0,0,0,0,0,0,0,0,0
meringkaskan,0,0,0,0,0,0,0,0,0,0
ringkasan,0,0,0,0,0,0,0,0,0,0
penjumlahan,0,0,0,0,0,0,0,0,0,0
musim panas,0,0,0,0,0,0,0,0,0,0
puncak,0,0,0,0,0,0,0,0,0,0
memanggil,0,0,0,0,0,0,0,0,0,0
panggilan,0,0,0,0,0,1,0,0,0,0
sumo,0,0,0,0,0,0,0,0,0,0
bah,0,0,1,0,0,0,0,0,0,0
mewah,0,0,0,0,0,0,0,0,0,0
matahari,0,1,0,0,1,0,1,0,1,1
sinar matahari,0,0,0,0,0,0,0,0,0,0
jam bayangan matahari,0,1,0,0,0,0,0,0,0,1
terbenamnya matahari,0,0,0,0,0,0,0,0,0,0
berbagai,0,0,0,0,0,0,0,0,0,0
kacamata hitam,0,0,0,0,0,0,0,0,0,0
kacamata hitam,0,0,0,0,0,0,0,0,0,0
tenggelam,0,0,1,1,0,1,0,1,0,0
tanpa matahari,0,0,0,0,0,0,0,0,0,0
sinar matahari,0,0,0,0,0,0,0,0,0,0
cerah,0,1,0,0,1,0,1,0,1,0
matahari terbit,0,0,0,0,0,0,0,0,0,0
matahari terbenam,0,1,0,0,0,0,1,0,0,0
cahaya matahari,0,0,0,0,1,0,1,0,0,0
pensiun,0,0,0,0,0,0,0,0,0,0
hebat,0,0,0,0,0,0,1,0,0,0
dangkal,0,0,0,0,0,1,0,0,0,0
tak berguna,0,0,0,0,0,1,0,0,0,0
luar biasa,0,0,0,0,0,0,1,0,0,0
ditumpangkan,0,0,0,0,0,0,0,0,0,0
pengawas,0,0,0,0,0,0,0,0,0,0
unggul,0,0,0,0,0,0,1,0,0,0
keunggulan,0,0,0,0,0,0,1,0,0,0
superlatif,0,0,0,0,0,0,0,0,0,0
manusia super,0,0,0,0,1,0,1,0,0,1
supermarket,0,0,0,0,0,0,0,0,0,0
supernatan,0,0,0,0,0,0,0,0,0,0
gaib,0,0,0,0,0,0,0,0,0,0
superposisi,0,0,0,0,0,0,0,0,0,0
menggantikan,0,0,0,0,0,0,0,0,0,0
superstar,0,0,0,0,1,0,1,0,0,1
takhyul,0,0,0,1,0,1,1,0,0,0
bertakhyul,0,1,0,1,0,1,0,0,0,0
mengawasi,0,0,0,0,0,0,0,0,0,0
pengawasan,0,0,0,0,0,0,0,0,0,0
pengawas,0,0,0,0,0,0,0,0,0,0
makan malam,0,0,0,0,0,0,0,0,0,0
menggantikan,0,0,0,0,0,0,0,0,0,0
luwes,0,0,0,0,0,0,0,0,0,0
suplemen,0,0,0,0,0,0,0,0,0,0
tambahan,0,0,0,0,0,0,0,0,0,0
tambahan,0,0,0,0,0,0,0,0,0,0
permohonan,0,0,0,0,0,0,1,0,0,1
persediaan,0,0,0,0,0,0,1,0,0,0
Pasokan,0,0,0,0,0,0,1,0,0,0
didukung,0,0,0,0,0,0,1,0,0,0
pendukung,0,0,0,0,1,0,1,0,0,1
pendukung,0,0,0,0,0,0,0,0,0,0
mendukung,0,0,0,0,0,0,1,0,0,1
memperkirakan,0,0,0,0,0,0,0,0,0,0
seandainya,0,0,0,0,0,0,0,0,0,0
anggapan,0,0,0,0,0,0,0,0,0,0
menekan,1,0,0,1,0,1,0,1,0,0
penekanan,1,0,1,1,0,1,0,0,0,0
supremasi,1,1,0,1,1,1,1,0,1,1
tertinggi,0,0,0,0,0,0,1,0,0,0
amat,0,0,0,0,0,0,1,0,0,0
biaya tambahan,1,0,0,0,0,1,0,0,0,0
jaminan,0,0,0,0,0,0,1,0,0,1
berselancar,0,0,0,0,0,0,0,0,0,0
permukaan,0,0,0,0,0,0,0,0,0,0
lonjakan,0,0,0,0,0,0,0,0,1,0
ahli bedah,0,0,0,0,0,0,0,0,0,0
operasi,0,0,0,1,0,0,0,1,0,0
bermuka masam,1,0,1,0,0,1,0,0,0,0
menduga,0,0,0,0,0,0,1,0,0,0
nama keluarga,0,0,0,0,0,0,0,0,0,0
melebihi,0,0,0,0,0,0,1,0,0,0
kelebihan,0,0,0,0,0,0,0,0,0,0
kejutan,0,0,0,1,1,0,1,0,1,0
terkejut,0,0,0,0,0,0,0,0,1,0
mengejutkan,0,0,0,0,0,0,0,0,1,0
heran,0,1,0,0,0,0,0,0,1,0
menyerah,0,0,0,1,0,1,0,1,0,0
menyerah,0,0,0,0,0,1,0,1,0,0
pengganti,0,0,0,0,0,0,0,0,0,1
mengelilingi,0,1,0,0,0,1,1,0,0,0
sekitarnya,0,0,0,0,0,0,0,0,0,0
lingkungan,0,0,0,0,0,0,0,0,0,0
pengawasan,0,0,0,1,0,0,0,0,0,0
survei,0,0,0,0,0,0,0,0,0,0
survei,0,0,0,0,0,0,1,0,0,0
surveyor,0,0,0,0,0,0,0,0,0,0
bertahan hidup,0,0,0,0,0,0,0,0,0,0
bertahan hidup,0,0,0,0,0,0,1,0,0,0
bertahan hidup,0,0,0,0,0,0,0,0,0,0
kerawanan,0,0,0,0,0,0,0,0,0,0
rentan,0,0,0,0,0,1,0,0,0,0
mengira,0,0,0,1,0,1,0,0,0,0
tersangka,0,0,0,0,0,0,0,0,0,0
menskors,0,0,0,0,0,0,0,0,0,0
tergantung,0,0,0,0,0,0,0,0,0,0
bretel,0,0,0,0,0,0,0,0,0,0
ketegangan,0,1,0,1,0,0,0,0,1,0
penangguhan,0,0,0,1,0,1,0,0,0,0
kecurigaan,0,0,0,1,0,1,0,0,0,0
kecurigaan,0,0,0,0,0,0,0,0,0,0
mencurigakan,1,1,0,0,0,1,0,0,0,0
berkelanjutan,0,0,0,0,0,0,0,0,0,0
rezeki,0,0,0,0,0,0,0,0,0,0
jahitan,0,0,0,0,0,0,0,0,0,0
mengusap,0,0,0,0,0,1,0,0,0,0
barang curian,0,0,0,0,0,0,0,0,0,0
menyombongkan,0,0,0,0,0,0,0,0,0,0
angsa,0,0,0,0,0,0,0,0,0,0
rawa,0,0,1,1,0,1,0,0,0,0
kebanjiran,0,0,0,0,0,0,0,0,0,0
berawa,0,0,1,1,0,1,0,0,0,0
angsa,0,0,0,0,0,0,0,0,0,0
menukar,0,0,0,0,0,0,0,0,0,0
kawanan,0,0,1,0,0,0,0,0,0,0
berkerumun,0,0,0,0,0,0,0,0,0,0
tanda Nazi,1,0,0,1,0,1,0,0,0,0
bergoyang,0,0,0,0,0,0,0,0,0,0
bersumpah,0,0,0,0,0,0,1,0,0,1
sumpah,0,0,0,0,0,0,0,0,0,0
keringat,0,0,0,1,0,0,0,0,0,0
sweter,0,0,0,0,0,0,0,0,0,0
berkeringat,0,0,0,0,0,0,0,0,0,0
menyapu,0,0,0,0,0,0,0,0,0,0
luas,0,0,0,0,0,0,0,0,0,0
manis,0,1,0,0,1,0,1,0,1,1
mempermanis,0,0,0,0,0,0,0,0,0,0
manis,0,0,0,0,0,0,0,0,0,0
pemanis,0,0,0,0,0,0,0,0,0,0
sayang,0,1,0,0,1,0,1,1,0,1
kekasih,0,0,0,0,0,0,1,0,0,0
rasa manis,0,0,0,0,0,0,1,0,0,0
permen,0,1,0,0,1,0,1,0,0,0
membengkak,0,0,0,0,0,0,0,0,0,0
pembengkakan,0,0,0,1,0,1,0,0,0,0
panas terik,0,0,0,0,0,0,0,0,0,0
mengelak,0,0,0,1,0,0,0,0,1,0
cepat,0,0,0,0,0,0,1,0,0,0
dengan cepat,0,0,0,0,0,0,0,0,0,0
meneguk,0,0,1,0,0,1,0,0,0,0
berenang,0,1,0,1,1,0,1,0,0,0
renang,0,0,0,0,0,0,0,0,0,0
babi,0,0,1,0,0,1,0,0,0,0
mengayun,0,0,0,0,0,0,0,0,0,0
ayunan,0,0,0,0,0,0,0,0,0,0
desir,0,0,0,0,0,0,0,0,0,0
mengalihkan,0,0,0,0,0,0,0,0,0,0
memutar,0,0,0,0,0,0,0,0,0,0
bengkak,0,0,0,0,0,1,0,0,0,0
jatuh pingsan,0,0,0,0,0,0,0,0,0,0
sambaran,0,0,0,0,0,0,0,0,0,0
pedang,0,0,0,0,0,0,0,0,0,0
suku kata,0,0,0,0,0,0,0,0,0,0
Silabus,0,0,0,0,0,0,0,0,0,0
simbol,0,0,0,0,0,0,0,0,0,0
simbolis,0,0,0,0,0,0,1,0,0,0
secara simbolis,0,0,0,0,0,0,0,0,0,0
simbolisme,0,0,0,0,0,0,0,0,0,0
melambangkan,0,0,0,0,0,0,0,0,0,0
simetris,0,0,0,0,0,0,0,0,0,0
simetris,0,0,0,0,0,0,1,0,0,0
simetri,0,0,0,0,1,0,1,0,0,1
simpatik,0,0,0,1,1,0,1,1,0,1
menyantuni,0,0,0,0,0,0,0,1,0,0
simpati,0,0,0,0,0,0,1,1,0,0
simfoni,0,1,0,0,1,0,1,0,0,0
gejala,0,0,0,0,0,1,0,0,0,0
simptomatik,0,0,0,0,0,0,0,0,0,0
sinagoga,0,0,0,0,0,0,0,0,0,0
menyinkronkan,0,1,0,0,1,0,1,0,1,1
sinkronis,0,0,0,0,0,0,0,0,0,0
sinkop,0,0,0,1,0,1,0,1,1,0
sindikat,0,0,0,0,0,0,0,0,0,0
sinergis,0,0,0,0,0,0,1,0,0,1
sinergi,0,0,0,0,0,0,0,0,0,0
sinode,0,0,0,0,0,0,1,0,0,1
persamaan Kata,0,0,0,0,0,0,0,0,0,0
sinonim,0,0,0,1,0,1,1,0,0,1
ringkasan,0,0,0,0,0,0,0,0,0,0
sinoptik,0,0,0,0,0,0,0,0,0,0
sintaksis,0,0,0,0,0,0,0,0,0,0
perpaduan,0,0,0,0,0,0,0,0,0,0
sintetis,0,0,0,0,0,0,0,0,0,0
jarum suntik,0,0,0,1,0,0,0,0,0,0
sirup,0,0,0,0,0,0,0,0,0,0
sistem,0,0,0,0,0,0,0,0,0,1
sistematis,0,0,0,0,0,0,0,0,0,0
secara sistematis,0,0,0,0,0,0,0,0,0,0
kucing betina,0,0,0,0,0,0,0,0,0,0
kemah,0,0,0,0,0,0,0,0,0,0
meja,0,0,0,0,0,0,0,0,0,0
tablo,0,0,0,0,0,0,0,0,0,0
sendok makan,0,0,0,0,0,0,0,0,0,0
tablet,0,0,0,0,0,0,0,0,0,0
peralatan makan,0,0,0,0,0,0,0,0,0,0
tabu,0,0,1,1,0,1,0,0,0,0
datar,0,0,0,0,0,0,0,0,0,0
mentabulasi,0,1,0,0,0,0,0,0,0,0
tabulasi,0,0,0,0,0,0,0,0,0,0
takometer,0,0,0,0,0,0,0,0,0,0
diam-diam,0,0,0,0,0,0,0,0,0,0
memakukan,0,0,0,0,0,0,0,0,0,0
mengatasi,1,0,0,0,0,0,0,0,1,0
mengatasi,0,0,0,0,0,0,0,0,0,0
norak,0,0,0,0,0,0,0,0,0,0
kebijaksanaan,0,0,0,0,0,0,1,0,0,0
taktik,0,0,0,1,0,0,0,0,0,1
taktil,0,0,0,0,0,0,0,0,0,0
taffeta,0,0,0,0,0,0,0,0,0,0
gula-gula,0,0,0,0,0,0,0,0,0,0
menandai,0,0,0,0,0,0,0,0,0,0
ekor,0,0,0,0,0,0,0,0,0,0
berekor,0,0,0,0,0,0,0,0,0,0
tailing,0,0,0,0,0,0,0,0,0,0
Penjahit,0,0,0,0,0,0,0,0,0,0
jahitan,0,0,0,0,0,0,0,0,0,0
noda,0,0,0,0,0,1,0,1,0,0
pengambil,0,0,0,0,0,0,0,0,0,0
kisah,0,0,0,0,0,0,1,0,0,0
bakat,0,0,0,0,0,0,1,0,0,0
berbakat,0,0,0,0,0,0,0,0,0,0
jimat,0,0,0,0,0,0,1,0,0,0
bicara,0,0,0,0,0,0,1,0,0,0
banyak bicara,0,0,0,0,0,0,0,0,0,0
pembicara,0,0,0,0,0,0,0,0,0,0
tinggi,0,0,0,0,0,0,0,0,0,0
penghitungan,0,0,0,0,0,0,0,0,0,0
lemak,0,0,0,0,0,0,0,0,0,0
menghitung,0,0,0,0,0,0,0,0,0,0
cakar,1,0,0,1,0,1,0,0,0,0
rebana,0,0,0,0,0,0,0,0,0,0
penjinakan,0,0,0,0,0,0,0,0,0,0
tan,0,0,0,0,0,0,0,0,0,0
tandem,0,0,0,0,0,0,0,0,0,1
Bau,0,0,0,0,0,0,0,0,0,0
garis singgung,0,0,0,0,0,0,0,0,0,0
menjerat,0,0,0,0,0,0,0,0,0,0
kusut,0,0,0,0,0,1,0,0,0,0
tangki,0,0,0,0,0,0,0,0,0,0
kecokelatan,0,0,0,0,0,0,1,0,0,0
menggoda,0,1,0,0,1,1,1,0,1,0
sama,0,0,0,0,0,0,0,0,0,1
mengetuk,0,0,0,0,0,0,0,0,0,0
tape,0,0,0,0,0,0,0,0,0,0
lancip,0,0,0,0,0,0,0,0,0,0
lonjong,0,0,0,0,0,0,0,0,0,0
permadani,0,0,0,0,0,0,0,0,0,0
ter,0,0,0,0,0,0,0,0,0,0
